Test Number,Max Eigenvalue,Iterations for Max,Min Eigenvalue,Iterations for Min,Trace,Determinant
344,-1.5206924642344741,15,1.3728679180053407,16,-0.7922949789779667,-1.1076972901391164,
345,1.2105463301073616,6,10.457386529333812,7,1.3061716070924452,0.1157598570023339,
346,2.9402237481632167,5,-12.120620520850979,6,2.857719592364223,-0.24258028426510747,
347,-1.2548401974037244,18,1.1745349225059194,30,-0.40347164298284754,-1.0683716579404243,
348,1.2032801677425744,14,-2.2082207069940796,12,0.7504160870819621,-0.5449085026639809,
349,null,infinity,null,infinity,-0.268880532106583,0.5818871775909772,
350,-1.2398028942398083,13,2.0711011960322634,14,-0.7569625457607412,-0.5986128369711946,
351,null,infinity,null,infinity,-0.11314414141871243,-3.7265812168859744,
352,-1.8724195226841662,6,11.148277078834024,6,-1.7827188323640821,-0.16795589199382754,
353,null,infinity,null,infinity,3.346924281185445,4.0894185092401685,
354,-1.2930975414952077,7,-7.368310153297924,7,-1.4288114002868948,0.17549418580799897,
355,1.2785167720235262,22,1.1857916351097424,21,2.121827241338554,1.07821780680654,
356,-1.755915350145474,16,1.2569656413726475,15,-0.9603512270298311,-1.3969723068845945,
357,null,infinity,null,infinity,0.28966206619202817,1.1551874014852697,
358,null,infinity,null,infinity,-0.37523554278747273,0.9149964496509361,
359,-0.9617807752508872,12,3.348273845760209,11,-0.6631123602230287,-0.2872433587842709,
360,-1.236868494236576,7,6.4852252102247245,8,-1.082667693759288,-0.1907202366169296,
361,null,infinity,null,infinity,-2.2191703798231037,4.035969115675216,
362,null,infinity,null,infinity,-1.40931428244388,0.6456519635196882,
363,2.879920460075899,9,2.104134723580527,7,3.355173611849294,1.368696984587622,
364,-1.7649450726364038,6,8.841949728193102,7,-1.6518486065621665,-0.19961048891358482,
365,null,infinity,null,infinity,-1.9603023560205433,2.5940790475293594,
366,-1.6108419102114289,7,4.625054510200079,9,-1.3946313554060823,-0.3482866333281561,
367,null,infinity,null,infinity,2.21549128243642,2.2258854507893124,
368,-2.0962689756853905,7,3.508887764530208,8,-1.8112774064445052,-0.5974161555971838,
369,2.1147188553424563,5,8.912952346236237,6,2.2269148123769917,0.23726354111524184,
370,1.3131637347020204,33,-1.018305194899097,36,0.33114049783093824,-1.2895173044901573,
371,-1.9965245280616177,46,0.6141947053112687,46,-0.36845519421122486,-3.250560048346571,
372,-1.930414049396982,6,5.652338189007671,7,-1.7534992593369183,-0.3415255902566425,
373,null,infinity,null,infinity,-1.580639594912181,0.9411512176526069,
374,null,infinity,null,infinity,-2.436093846802787,2.9788835396402127,
375,1.255337851237462,23,-1.293837027873671,25,0.48241520655033154,-0.9702456637036023,
376,1.714224930637373,25,0.8411327014043122,16,2.9030695469726973,2.0378934825293697,
377,-2.012417840993128,9,-2.6930417293544893,6,-2.3837507464919696,0.7472660445556729,
378,null,infinity,null,infinity,-2.1279362834075433,1.5771194559857582,
379,2.1582173575011887,6,5.679639424691524,6,2.334288466876993,0.37999255152444167,
380,0.9193188335016936,63,1.1771309549305085,64,1.7686830762273966,0.7808782044542331,
381,-1.7532865242681157,10,-2.1265764824189635,9,-2.2235166592594355,0.8244643144817818,
382,0.7711414365139975,29,-1.9822366892500334,28,0.26667067992613713,-0.38903677042701634,
383,2.186874788665869,20,-0.8378941534813941,16,0.9934343497654856,-2.6099458502556723,
384,-2.529678383204701,5,-9.778495798998767,7,-2.6319437007289785,0.25869811223574146,
385,null,infinity,null,infinity,-0.11274279252602515,1.6773164241469574,
386,2.054809261670252,6,-6.5811560198276995,7,1.9028599043972005,-0.31222597610890945,
387,null,infinity,null,infinity,2.090435004918418,3.9190332089396533,
388,null,infinity,null,infinity,-0.1425934800610107,-4.271581920215316,
389,null,infinity,null,infinity,0.06391013036281779,-0.7044074385421581,
390,2.4932112470445467,11,-1.4690798058030858,9,1.8125059078506291,-1.6971251783607373,
391,null,infinity,null,infinity,2.6956630591223028,1.9239260451116422,
392,2.129517648415255,25,-0.7370647626939589,25,0.7727441215492554,-2.889229087009349,
393,1.5402014943768885,7,7.100925192893573,6,1.6810303181184003,0.21690179722915942,
394,-1.699200030822359,10,-1.580678621692352,9,-2.331859914696023,1.0749877091825288,
395,-1.3494570635555896,8,3.1699612365228416,9,-1.0339896763732188,-0.42569866802565987,
396,null,infinity,null,infinity,1.8094137068770673,2.8462224244590435,
397,-2.145725574452321,50,0.5950776754429028,34,-0.4651920337362916,-3.605892005739351,
398,null,infinity,null,infinity,3.578117962085435,3.2178172082855183,
399,-1.2728094883480083,66,0.9126747553617922,71,-0.17713323910281575,-1.3945374860413184,
400,-1.5084146984972602,6,7.077214049641744,8,-1.367115024037584,-0.21313673624039503,
401,null,infinity,null,infinity,0.036639495133671485,-2.017580603698823,
402,2.136233643153013,18,-0.8175264927849161,21,0.9130340092350511,-2.6129821681312193,
403,-1.2699681306845807,7,-14.559087805028952,5,-1.3386518985849767,0.08722842990547305,
404,null,infinity,null,infinity,-0.2792060622033774,1.6278170067100683,
405,null,infinity,null,infinity,1.4379802889117381,1.726505402887387,
406,-1.787695990740678,4,-20.443150493231133,7,-1.836611627691819,0.08744716287467544,
407,-1.1037481860309488,8,5.1407132520282515,7,-0.9092246708227729,-0.21470794283189476,
408,2.1198412061671,60,-0.5309234767829599,74,0.23623397905092114,-3.9928593363669282,
409,-2.6183741203106967,7,1.418798359907425,10,-1.9135515609021483,-1.8454774470925794,
410,-2.1230647608366695,87,0.5099639245434404,29,-0.17149746665106758,-4.143425756579629,
411,1.824892816788693,13,1.1343971526520646,16,2.706402519220079,1.608694614640926,
412,-1.7918969606653705,16,1.38087696164357,12,-1.0677037465947867,-1.2976547076982226,
413,1.9440514508661613,23,-0.8124247340020878,24,0.7131787175474398,-2.392832342053387,
414,null,infinity,null,infinity,0.3366857537775845,0.3173180763914615,
415,2.9782671878140095,6,-11.645287784517034,4,2.892395470958302,-0.25574870003482575,
416,null,infinity,null,infinity,2.0878618352674443,2.2583894588916,
417,null,infinity,null,infinity,0.7514252293606547,1.5453451938458493,
418,2.8479721207557995,5,6.725936550575798,7,2.996650510052644,0.42343132619658497,
419,null,infinity,null,infinity,0.6560604220835375,1.3660708162532536,
420,-2.342658286417548,4,1.2235091207872704,12,-1.5253585344415357,-1.9146940437053337,
421,null,infinity,null,infinity,2.68641596427268,2.0437967650806708,
422,null,infinity,null,infinity,-0.019820872520604382,-1.003232096849235,
423,-1.8645916065531447,7,2.793928514687011,9,-1.5066776338149261,-0.6673726440345646,
424,2.2026644152544534,11,-1.1803884989254607,13,1.3554675983293079,-1.8660630157283256,
425,null,infinity,null,infinity,0.4364553126385533,0.12105730067724008,
426,1.75432297107334,10,-2.3906960104413013,9,1.3360391087698624,-0.7338156318888058,
427,1.682526155202908,25,-0.7157723449829897,62,0.28545398737177985,-2.35054378730882,
428,null,infinity,null,infinity,1.5138348143043365,2.522790627560878,
429,null,infinity,null,infinity,-2.234721758499524,1.3023312124135702,
430,1.2641754360910336,8,-4.366275718507478,10,1.0351498991678358,-0.289532192565847,
431,null,infinity,null,infinity,1.227053542965192,1.2507707240778976,
432,null,infinity,null,infinity,3.314691104745336,5.098941998328481,
433,1.881170889315802,25,-0.8654058623075519,16,0.7256536869471777,-2.17368916588382,
434,null,infinity,null,infinity,0.046998167511385525,-2.772889581169884,
435,-1.6711210751963936,84,0.6866381052809127,63,-0.21472639838761998,-2.433875556575982,
436,-0.8985527468328096,41,1.438845044485463,47,-0.2035215240842172,-0.6244913249984416,
437,null,infinity,null,infinity,-1.8657620623742837,2.502855587842416,
438,null,infinity,null,infinity,2.4473045238604416,2.7103747630060187,
439,null,infinity,null,infinity,-0.3097000188324879,1.3664567839336343,
440,-2.3932368613738153,16,0.8419836319726508,17,-1.205575099296773,-2.842325521056307,
441,-1.9240920896632376,4,564.9399953758948,5,-1.9223219905942877,-0.003405834435227642,
442,1.8499406549554314,27,-0.773368012587906,29,0.5569389318757842,-2.392022433080088,
443,1.4299149975624694,12,1.8968992477292699,12,1.957079694249213,0.7538152169011452,
444,null,infinity,null,infinity,0.09508404112108337,-2.4989368042711497,
445,1.9784143173885638,49,-0.6542286346066686,33,0.4499655476378237,-3.023977064419512,
446,null,infinity,null,infinity,1.112086961716662,2.9324321730523315,
447,-0.912260932146721,8,-6.691608062215677,9,-1.0617002507822915,0.1363289261083002,
448,-0.4495900521467842,8,13.943356181452762,10,-0.37787243033392626,-0.03224411138009267,
449,2.6755950531667243,10,-0.8661320857990333,13,1.5210400649135596,-3.0890783070323176,
450,null,infinity,null,infinity,0.46566628741058125,0.2926557734273815,
451,null,infinity,null,infinity,2.408615674083501,3.9593743452945076,
452,0.8235670059099316,7,-5.876320684230272,11,0.6533851423457926,-0.14014891242821675,
453,null,infinity,null,infinity,-1.463357233976014,2.5582973419152117,
454,1.3056931617190917,13,-2.0589207432414196,13,0.8199915213466418,-0.6341612265894804,
455,null,infinity,null,infinity,1.6801297633475838,0.9102246011014331,
456,null,infinity,null,infinity,0.06913589767831407,-2.769570929422061,
457,null,infinity,null,infinity,2.3494194700011835,1.6532088848000575,
458,-1.7634690051935402,21,0.7973385187207587,34,-0.5093083821778062,-2.2116277318714643,
459,-1.1776018669659678,36,1.079028295320062,44,-0.2508798197385631,-1.0913548638268802,
460,1.0407882485683022,16,1.6923011993511254,19,1.6316495743152046,0.614990012121123,
461,-1.369654196420347,13,-1.8211754646962321,12,-1.9187251653856658,0.7520619571758073,
462,-1.2281087197698086,12,2.3256226961776254,13,-0.7981252207519893,-0.5280837771479412,
463,null,infinity,null,infinity,-0.5259812908650501,1.3115616410721218,
464,1.9258714537359736,53,-0.6135512599360373,46,0.2959771280786483,-3.1390375356539058,
465,-1.9635608831141582,7,-4.556496942929034,7,-2.183024798888585,0.4309361378379017,
466,2.829615963385828,10,1.7154711895000048,7,3.4125449181278213,1.6494745908939639,
467,-1.4432882029014138,65,0.8143717077637453,62,-0.21536010049406196,-1.7721957653252087,
468,null,infinity,null,infinity,1.551992219319525,1.5447363596429797,
469,null,infinity,null,infinity,1.3290028010201476,1.6590431749584902,
470,1.0393969163205639,12,-2.738694969460369,13,0.6742682443007335,-0.37952830467011656,
471,1.287416027098418,8,1.574236782008281,10,1.922659217985447,0.8178103710974842,
472,null,infinity,null,infinity,-0.20231815793827312,0.2410234100138639,
473,2.7257444621156184,16,-0.5284503485810363,18,0.8336586427992079,-5.157465086075119,
474,-2.0231877711577506,6,23.10768059147718,5,-1.9799121683206762,-0.08755477746342577,
475,1.6222937480601192,8,10.983171249435419,5,1.7133418767089164,0.14770721098851458,
476,null,infinity,null,infinity,3.7436874062349164,3.582822494618692,
477,-2.5993285722512107,8,2.647330133235018,6,-2.2215835374745256,-0.9818679032037956,
478,-0.9294152586585053,11,3.1836990567146963,14,-0.6153087691217842,-0.29192646981679826,
479,-1.1650582973548305,92,0.9675112849934415,93,-0.13147927093222167,-1.2042304680653815,
480,1.3357047054056712,15,-2.055020702245492,12,0.8490960941817756,-0.6499757011771096,
481,null,infinity,null,infinity,-0.339474109126674,0.2267198054702195,
482,1.593077796199198,10,-1.861310609414986,13,1.0558253460825924,-0.8558948887061153,
483,null,infinity,null,infinity,-1.6791742638834166,1.0842519145781375,
484,null,infinity,null,infinity,0.7884814185561524,1.5191051993922153,
485,null,infinity,null,infinity,0.8768662072928288,2.066422572106217,
486,null,infinity,null,infinity,0.15696298690035348,-4.068473531333341,
487,null,infinity,null,infinity,-1.4108383342044655,1.7892355004192262,
488,null,infinity,null,infinity,1.9501944121235733,3.202856926230136,
489,-2.168019880989282,46,0.5639650417917619,46,-0.394949914659644,-3.844126702742828,
490,null,infinity,null,infinity,0.16121900903536757,0.013204043939409438,
491,null,infinity,null,infinity,-1.8245631736132517,2.1421866944150243,
492,0.8272140929178129,7,7.210071399418058,9,0.965904913022313,0.11472984295525814,
493,-1.7661600571997116,9,2.075006502386494,9,-1.2842236245126748,-0.8511583432898482,
494,2.315319760270036,13,-1.1379329574875363,9,1.436515507339991,-2.034683856244576,
495,0.8828925536350858,7,9.120104044427029,6,0.9925420593438461,0.09680744534032015,
496,null,infinity,null,infinity,1.2713918726014355,1.3650129369113242,
497,null,infinity,null,infinity,2.7164344288021383,2.445994430690418,
498,null,infinity,null,infinity,0.8219990414791196,1.9682668472926983,
499,null,infinity,null,infinity,1.8235782629601882,2.6923576327757703,
500,null,infinity,null,infinity,0.6985853084401472,1.2496210884643555,
501,null,infinity,null,infinity,2.7259569812730806,5.45107645342357,
502,2.0278044199364604,80,-0.5580326040828822,84,0.23570548346203513,-3.6339406136554966,
503,1.7374802116227053,17,-1.0809172085161318,18,0.8123359635497853,-1.6073859996760678,
504,-1.4089962359343036,11,-2.0318600120554526,12,-1.9011434353116141,0.693448180042727,
505,null,infinity,null,infinity,1.480924102167264,0.5610458816507728,
506,-3.2410276045093513,6,-2.2446726853909627,8,-3.6865229234002905,1.4438755240124368,
507,null,infinity,null,infinity,-0.014976820951726921,0.093220316333547,
508,null,infinity,null,infinity,2.9975596811469236,3.3829805692416413,
509,null,infinity,null,infinity,-1.6270834625044492,2.4905631007635174,
510,null,infinity,null,infinity,-0.9208725260422144,1.8510762201849134,
511,2.608577090450785,9,-1.2417361787442527,11,1.803244257242957,-2.1007534562725922,
512,0.7470674375501839,23,-2.140276098269826,19,0.27982238097087997,-0.3490485578392266,
513,-1.7491848183893564,7,3.7551345728639336,9,-1.48288089576543,-0.4658112890159666,
514,-1.8846671418702607,57,0.6533975301392662,39,-0.3541414289975062,-2.8844673798682754,
515,-2.3910549486347996,6,7.179613506589733,7,-2.251771861088831,-0.3330339834293552,
516,-1.1241129722945478,44,-1.0327406544588174,42,-2.092413024980136,1.0885218822196938,
517,1.148727009904859,20,1.4216016275239725,13,1.852174671747603,0.8080477510728727,
518,-1.3811285476123785,10,3.029759348733859,10,-1.0510742054205973,-0.45585457586651335,
519,null,infinity,null,infinity,-1.0636930600633927,1.3976155527859282,
520,null,infinity,null,infinity,1.6679014808779726,1.3569318500472936,
521,null,infinity,null,infinity,-3.7287132365489133,4.628004169144427,
522,null,infinity,null,infinity,-2.490444933124176,3.236728756793874,
523,null,infinity,null,infinity,-3.234355326410278,2.80960595265265,
524,1.805220221264579,10,-1.1726331619246135,22,0.9524605393111227,-1.5394585061505948,
525,-1.4987633573258088,9,3.5293811571528098,9,-1.2154256449945984,-0.424653016974185,
526,-1.6949378869245608,4,-13.341488302445258,8,-1.7698923107257616,0.1270426486331425,
527,1.3544539105547826,8,4.1706953137041225,9,1.5942153977164129,0.3247534652173904,
528,-2.2443729762212374,5,-5.341041936231801,8,-2.4316033950011136,0.4202125598463462,
529,null,infinity,null,infinity,-3.287325899341627,3.8094751716490745,
530,-1.5464952886797523,8,-4.29166601391682,8,-1.779502800787395,0.3603480620180991,
531,-1.504472691534619,27,1.0487940199185533,17,-0.5509677826534936,-1.4344898916241087,
532,1.7481367538151502,7,-5.95887323210197,7,1.5803206962850873,-0.2933670999107808,
533,1.4568031398585732,13,-1.8341473815881624,14,0.9115946965084194,-0.7942728200815137,
534,null,infinity,null,infinity,-2.344145018599278,1.8186664950882963,
535,-1.8767567704666093,13,1.5543066522294628,11,-1.2333747050219617,-1.2074597313741187,
536,null,infinity,null,infinity,2.1836135980168248,2.953229319142439,
537,-1.4574543082091254,11,2.0565070400734156,11,-0.9711798379634695,-0.7087027212985317,
538,null,infinity,null,infinity,1.6654467195552116,2.001631974532594,
539,-0.5271660600601424,16,-3.2455141561890386,18,-0.8352293433233315,0.16241368507450116,
540,1.468788723354418,5,7.1335356591149655,6,1.6089669214254907,0.20589850801346826,
541,1.906028734179751,24,-0.8965651828966428,19,0.7906632916046119,-2.125883344912359,
542,-0.9965955932329456,9,4.00904427568162,12,-0.7471624571140816,-0.24858800044219254,
543,1.2763990586979646,29,1.0319138816849482,29,2.2454687807112794,1.2369564921478535,
544,null,infinity,null,infinity,0.05817402104976077,-3.2784799431575498,
545,-1.2218047665015899,16,1.8427121180778303,15,-0.6791308432890819,-0.663056294755853,
546,-2.1543262250957085,21,0.7134268753713069,15,-0.7526909140154663,-3.0196447618168896,
547,-2.5067788688359594,14,-0.9398100882138756,11,-3.5708272696928294,2.6673812720093784,
548,-2.1273877150706157,62,0.5560275206893897,48,-0.328828992880839,-3.8261485609187855,
549,2.3571799538540392,34,-0.5356842592915958,35,0.49046859939791076,-4.400095874284449,
550,null,infinity,null,infinity,-0.7134751737678764,1.0015265280856331,
551,null,infinity,null,infinity,-0.17973279857631352,0.7276271657354387,
552,null,infinity,null,infinity,-0.4756723254157462,2.9879995627458693,
553,null,infinity,null,infinity,0.2988820148357867,1.71791885109552,
554,null,infinity,null,infinity,-0.16955367867008064,1.5578786910253126,
555,0.6736079214320422,33,2.324307175042321,9,1.103796637812283,0.2897925197324479,
556,0.9495318749910042,27,1.4074344527259313,28,1.659988885235264,0.674631884193353,
557,2.5682604570355734,5,-3.546290385087865,9,2.2862725290119834,-0.7242097939659851,
558,-0.6462223626977077,9,-6.78968707574908,10,-0.7935008451395138,0.0951765841185287,
559,null,infinity,null,infinity,-1.5265563945520682,3.021057585578124,
560,0.7775427701610258,41,-1.5865720818956681,54,0.14726503200230256,-0.49009695048303054,
561,-1.152893240895033,7,7.689839705877231,8,-1.0228502959850694,-0.14992404119736047,
562,2.072242068949476,9,-2.588987619203818,8,1.685989066716418,-0.8004043046183502,
563,null,infinity,null,infinity,-3.40924197761969,6.7006305478044474,
564,null,infinity,null,infinity,1.1740735523904733,1.3509480551206403,
565,0.8607190767346828,12,2.0223499450700944,20,1.3552231748655923,0.42561453202906985,
566,null,infinity,null,infinity,-1.4082322084405905,1.4659495574998223,
567,-3.1225178797672606,6,1.4323399386796238,9,-2.4243650209717265,-2.1800210680357126,
568,1.490968561298258,13,1.4717131998070054,15,2.170429643305871,1.0130789278308305,
569,0.9876921997287413,28,-1.6176960362482482,22,0.3695055622456991,-0.6105502681256368,
570,null,infinity,null,infinity,-1.56285061982992,1.1077466682799852,
571,null,infinity,null,infinity,-1.9719565265012418,1.2677808144136362,
572,null,infinity,null,infinity,1.962987369365369,2.7490480881730432,
573,null,infinity,null,infinity,0.4716669857038376,0.6799891724107238,
574,null,infinity,null,infinity,-1.9039243672182757,2.9215346677618883,
575,0.6548522002809143,85,-1.742669798145299,74,0.08100498904650477,-0.37575793707645516,
576,2.7274775157906213,11,-1.3043799738282091,8,1.9608308666669672,-2.0910005459803567,
577,1.9027231975801426,16,-1.3926107032808133,10,1.1846374222467526,-1.3663036774595652,
578,-1.7164149311893613,12,1.3870939644689464,16,-0.9954672098348016,-1.2374216913630607,
579,2.037105916037825,34,-0.6442232714330188,39,0.4848220328838999,-3.1622319498478735,
580,2.7061739371038884,5,-2.997068186156085,6,2.372514747951034,-0.9029406891426318,
581,-1.1036557296503302,8,-5.157803740465104,8,-1.2975387385450539,0.2139780649279925,
582,null,infinity,null,infinity,-3.606782603697622,5.061799227843339,
583,-1.4609605467602722,17,-1.224745723854851,16,-2.277443602077651,1.192874199764202,
584,-2.770675252174503,7,4.4438142295229675,4,-2.545643966266411,-0.6234909848189172,
585,-1.6946148224450561,36,0.8223635555857224,31,-0.478599697970052,-2.060730451730943,
586,-1.655461765715594,16,-1.260905037151642,12,-2.448548369328591,1.3128987062232822,
587,-2.2917695791501607,5,-1.813304620451018,9,-2.8432418392758585,1.2638623907430366,
588,1.4432366779875094,9,2.8839369215058723,9,1.789974331156159,0.5004367458312009,
589,1.2789677718630639,15,1.2146323563251793,27,2.1022871567265335,1.0529692713909582,
590,1.6045561014023368,11,-2.0738520515243253,11,1.1223504943295426,-0.7737073957834898,
591,-2.5608279551840534,14,1.3016300393182687,7,-1.7925563724745248,-1.9673907325697333,
592,-1.750989438920346,47,0.739595601775534,30,-0.39891658040161726,-2.3674077590195677,
593,-2.0569227138234134,12,1.6101665046687987,11,-1.4358708747254623,-1.2774653080023755,
594,null,infinity,null,infinity,1.4292367370730665,2.036821217659142,
595,null,infinity,null,infinity,-0.43867568550680724,0.1703090795841049,
596,null,infinity,null,infinity,-2.9104682007370712,2.268872015231791,
597,null,infinity,null,infinity,0.4089616412205892,0.08272951191793354,
598,1.9541475950698837,5,-8.275297935760003,7,1.8333074595808863,-0.23614241950208031,
599,-1.3374285102774723,8,-3.9955513818039905,8,-1.5877147663194577,0.33473074095167304,
600,-1.9440267124769286,8,-4.075258438717931,4,-2.189405889918636,0.4770310945300279,
601,2.0432621353341114,76,-0.566499369882464,60,0.2779512330851217,-3.6069153781506396,
602,null,infinity,null,infinity,-2.8774498148301006,2.3591548596316736,
603,-1.2147378651830507,46,1.0550170951574718,47,-0.26688662124837004,-1.1513508944429662,
604,null,infinity,null,infinity,1.0775121692434197,1.5216830694085717,
605,2.487657722843939,12,-1.3352740136138028,9,1.7387498475786525,-1.8630408652393038,
606,1.3409004153102053,11,-2.445019986209882,12,0.9319084607668091,-0.5484238176558716,
607,null,infinity,null,infinity,-0.4215237087347261,0.503486159295543,
608,null,infinity,null,infinity,-0.6027146110689094,0.10330806076074062,
609,null,infinity,null,infinity,-2.895901968517756,2.341813206856794,
610,null,infinity,null,infinity,-1.80530199962466,1.1738777626539523,
611,-1.5269551354718067,5,-18.554480652475352,6,-1.5808492924817363,0.08229570139443323,
612,2.7795987745488664,5,6.324527463112956,7,2.9377124816061917,0.4394950074156212,
613,null,infinity,null,infinity,1.2816784623082693,1.577810651529464,
614,null,infinity,null,infinity,2.625273192224913,3.3667811372509147,
615,1.0284145233911381,18,-1.91964252330852,18,0.5075009879247943,-0.5357350345916275,
616,null,infinity,null,infinity,-0.9743177525204838,1.4434580723927124,
617,1.8023536381200786,3,-6.796447816901721,6,1.655218993276458,-0.26519077918470824,
618,null,infinity,null,infinity,-0.7670574609106828,0.996677614402837,
619,-1.4099347375149556,8,1.461709742098374,19,-0.7257925518586261,-0.964563066264026,
620,null,infinity,null,infinity,-1.3232857213733755,0.7417441442249597,
621,null,infinity,null,infinity,-0.0031528800461511075,-0.8293611407256178,
622,null,infinity,null,infinity,-0.1328654185038669,-2.7584235997600306,
623,1.598627130096564,20,-1.1871159419066677,15,0.7562451879836414,-1.346622818403533,
624,-2.012865296040387,6,5.930667361815321,6,-1.844249585784711,-0.3393994213011292,
625,-1.6993081786134134,7,9.090855658842344,6,-1.5893071116735848,-0.1869249265898244,
626,null,infinity,null,infinity,-0.20618533854521903,1.3619888177085624,
627,null,infinity,null,infinity,1.0561123452515,0.6459667659547934,
628,-1.0018325801170358,21,1.7512605852059848,22,-0.43080430485294174,-0.5720486647556076,
629,1.2924846151443485,5,65.54182513658873,6,1.3077420324417042,0.019719997072921325,
630,null,infinity,null,infinity,-0.6968498574825981,0.30834528392584915,
631,-2.178198711782438,4,95.16882054789836,5,-2.167691212258482,-0.022887736161563033,
632,-1.8893279830159397,9,2.648765305290799,9,-1.5117909434684917,-0.7132873315134705,
633,2.19121959053963,13,-1.2832414936887528,10,1.4119404741107426,-1.7075858900670453,
634,null,infinity,null,infinity,-1.6515731124091242,1.3403052172112095,
635,null,infinity,null,infinity,-0.17893529299519795,-2.222480023274387,
636,-1.7955588346600795,9,2.5074726813829273,9,-1.3967554075417743,-0.7160840890044453,
637,-2.1378298211599387,5,-15.474226272995194,6,-2.2024527955630293,0.13815419408571483,
638,1.899004251803993,83,-0.5942385205528651,86,0.2162151467559843,-3.195544375866744,
639,-1.3039817326713032,9,-3.260420435968367,9,-1.6106814821961142,0.39994137207289193,
640,1.4760500697558807,5,-15.104115390204633,7,1.409842737415413,-0.0977250129629138,
641,null,infinity,null,infinity,-2.042262128246657,1.1884045257875457,
642,1.826843192602766,94,-0.625353380069508,65,0.2277854511401789,-2.921154205150156,
643,1.8679004067849987,14,-1.3351933944378829,13,1.1189463878497894,-1.3989554242650197,
644,null,infinity,null,infinity,-1.0743292316913196,0.44335096236903515,
645,-0.6826572443432432,75,1.7032034368566682,78,-0.09554175849741764,-0.4008252117892095,
646,null,infinity,null,infinity,-0.5282251891328378,0.9703894823131035,
647,-1.5853935020521088,21,0.9924586761519145,19,-0.577760118854795,-1.597450337608186,
648,null,infinity,null,infinity,-2.5611856443852843,3.2152909467194233,
649,2.424100130165355,6,-8.027467064508096,6,2.299528004897734,-0.30197565370791946,
650,-1.5741674792130016,36,0.87541987249248,36,-0.43189731935851094,-1.7981758316159064,
651,2.588298160397329,9,-2.5021145643600353,6,2.188634993189264,-1.0344422835231726,
652,null,infinity,null,infinity,0.28731819671655634,0.1240041553429404,
653,null,infinity,null,infinity,-1.383006076915938,1.0936630596447938,
654,-1.174842480893389,8,-2.7621953060989157,10,-1.5368631282178775,0.4253271415086098,
655,-1.1280901351208266,19,1.6927307490728558,19,-0.5373096869326033,-0.6664277805729953,
656,null,infinity,null,infinity,1.6699774003505201,0.8837765036457069,
657,null,infinity,null,infinity,-0.6632664415001668,0.31968492068236565,
658,null,infinity,null,infinity,-0.7438901720625513,0.49345353700411154,
659,null,infinity,null,infinity,0.15331568333310575,0.5383617924383944,
660,-2.5458910632017684,41,0.49159450947453637,42,-0.5116219275559741,-5.179115093663354,
661,-1.5499329091731135,7,-3.561813310176087,9,-1.8306910622151142,0.435153124155028,
662,null,infinity,null,infinity,0.05678431080744861,-1.4631635200072775,
663,-1.0472426700426911,42,1.2173039010101663,53,-0.22574899994621056,-0.8602663832910393,
664,-2.0700102015578774,24,0.7750461013275819,20,-0.7798114661442175,-2.67078036428404,
665,null,infinity,null,infinity,-1.6879303902048068,2.8501700485973913,
666,1.2632601575250535,10,-2.5713647646800504,13,0.8743696879659084,-0.49128416455518853,
667,null,infinity,null,infinity,-1.7842058006537105,3.8904501728441976,
668,null,infinity,null,infinity,-3.1762993664234576,4.594863660106275,
669,-2.259743090350267,11,1.003779444382377,13,-1.2634933515558275,-2.251244979327871,
670,-0.4134704566089023,7,-20.473585773369564,8,-0.46231254812415257,0.020195250756089037,
671,null,infinity,null,infinity,-0.4522199006677696,0.3023967927255795,
672,1.6747968608422492,22,-0.9988300078084978,19,0.673620263320744,-1.6767183847169198,
673,1.1427865694476673,20,-1.5724426839491832,20,0.506855812231406,-0.726760545039443,
674,1.106863391252004,14,-2.1725619086268315,15,0.6465882946793031,-0.509482912452323,
675,-2.4627520049501506,7,3.158898902526054,5,-2.1461910349751085,-0.7796245833269477,
676,null,infinity,null,infinity,0.5281085636251706,1.3319094329791927,
677,1.2429239919871733,7,-8.851763527062172,8,1.1299514101795354,-0.140415317581718,
678,2.617808174786451,12,-0.9405690558137052,13,1.5546168644595744,-2.7832606765824917,
679,1.4368197529085416,10,-2.940314003362249,10,1.0967247365429649,-0.48866257632519233,
680,null,infinity,null,infinity,-0.47292701301041085,1.6002355301508047,
681,1.3213317960301898,9,-2.597445156245804,13,0.9363293244585611,-0.5087026186269934,
682,null,infinity,null,infinity,-0.617071445885025,0.36092102683735616,
683,2.1629247818613244,21,-0.8713983017398412,16,1.015343755116235,-2.4821756693625696,
684,2.404694354297072,7,-0.8452825535780053,13,1.2217084564779581,-2.844837600721754,
685,1.6118553687460828,7,-8.38409341369616,6,1.4925809778368997,-0.19225146425925543,
686,null,infinity,null,infinity,-0.9345445977834821,2.1598316125910904,
687,1.8595858906046112,14,-1.2389287173065937,15,1.0524335100460087,-1.5009446547549883,
688,-1.7461024611656486,47,0.723877501869495,37,-0.36471203587089907,-2.4121120312634017,
689,null,infinity,null,infinity,0.04495669623842291,-1.8047530426548306,
690,null,infinity,null,infinity,-1.5746780596854513,0.8188226361697237,
691,-2.198698821691208,8,1.9506518191812194,10,-1.686059427844715,-1.1271605326222986,
692,1.4004235686284152,42,-0.9567348224384906,33,0.35520415889762047,-1.4637989248754877,
693,null,infinity,null,infinity,-0.005780877943418972,1.4139620505780448,
